sentence1,sentence2,drug
These results suggested that the 2D and dual-layered coculture cell model is an alternative strategy for effectively evaluating the insulinotropic effects of DPP-4IPs mediated by active GLP-1.,There is currently no appropriate cell model suitable for evaluating the insulinotropic effects of DPP-4 inhibitory peptides (DPP-4IPs) mediated by active glucagon-like peptide-17-36 (active GLP-1).,Glucagon
"AIMS/HYPOTHESIS
We compared the effects of sodium-glucose cotransporter 2 (SGLT2) inhibitors (SGLT2i) and glucagon-like peptide-1 receptor agonists (GLP-1RA) on renal outcomes in individuals with type 2 diabetes, focusing on the changes in eGFR and albuminuria.","For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
This systematic review and meta-analysis aim to provide current evidence on the efficacy and safety of GLP-1 RAs as an anti-obesity treatment in obese or overweight non-diabetic pediatric and adolescent populations.,"However, there is a lack of comparative analysis on the weight loss effects and safety of GLP-1 RAs in obese or overweight pediatric and adolescent populations, especially those who are non-diabetic.",Glucagon
"AIMS
Assess the impact of glucagon-like peptide receptor agonists (GLP-1RA) compared to other glucose-lowering agents on cardiovascular outcomes in individuals with type 2 diabetes and obesity in a Spanish metropolitan area.","Notably, there is a lack of studies in the Middle East reporting on the outcomes of glucagon-like peptide 1 (GLP-1) receptor agonists in treating obesity in children and adolescents, with or without diabetes.",Glucagon
"AIMS
Assess the impact of glucagon-like peptide receptor agonists (GLP-1RA) compared to other glucose-lowering agents on cardiovascular outcomes in individuals with type 2 diabetes and obesity in a Spanish metropolitan area.","However, the effect of tirzepatide on incidence of type 2 diabetes (T2D) in individuals with overweight and obesity, and the effect on major adverse cardiovascular outcomes in individuals with pre-existing T2D, remains unknown.",Glucagon
"OBJECTIVE
To compare the efficacy and safety between and within glucagon-like peptide-1 receptor agonists (GLP-1RAs) and sodium-glucose cotransporter 2 inhibitors (SGLT-2is) in overweight or obese adults with or without diabetes mellitus.","BACKGROUND
To date, no studies have addressed the comparative efficacy of glucagon-like peptide-1 receptor agonists (GLP1-RAs) therapy on body composition and anthropometric indices among adult overweight or obese patients with or without type 2 diabetes.",Glucagon
"PURPOSE
To evaluate the efficacy and safety of combination therapy with sodium-glucose cotransporter2(SGLT-2) inhibitors and glucagon-like peptide-1(GLP-1) receptor agonists in the treatment of type 2 diabetes mellitus (T2DM).","BACKGROUND
Renal outcomes in patients with type 2 diabetes following treatment with sodium-glucose co-transporter-2 inhibitors (SGLT2is) or glucagon-like peptide-1 receptor agonists (GLP1RAs) have not been directly compared.",Glucagon
"BACKGROUND
Results from the COORDINATE-Diabetes trial (Coordinating Cardiology Clinics Randomized Trial of Interventions to Improve Outcomes - Diabetes) demonstrated that a multifaceted, clinic-based intervention increased prescription of evidence-based medical therapies to participants with type 2 diabetes and atherosclerotic cardiovascular disease.","Conclusions and Relevance
A coordinated, multifaceted intervention increased prescription of 3 groups of evidence-based therapies in adults with type 2 diabetes and atherosclerotic cardiovascular disease.",Glucagon
"AIM
We aimed to investigate the long-term impact of glucagon-like peptide-1 receptor agonists (GLP-1 RAs) on thyroid function, cardiovascular health, renal outcomes and adverse events in individuals with obesity and without type 2 diabetes (T2D).","However, the effect of tirzepatide on incidence of type 2 diabetes (T2D) in individuals with overweight and obesity, and the effect on major adverse cardiovascular outcomes in individuals with pre-existing T2D, remains unknown.",Glucagon
Both glucagon-like peptide-1 receptor agonists (GLP-1RA) and sodium-glucose cotransporter 2 inhibitors (SGLT2i) improve cardiorenal -prognosis of at-risk patients with type 2 diabetes thanks to pleiotropic effects that are either common or specific.,"For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
Objective Nonalcoholic fatty liver disease/nonalcoholic steatohepatitis (NAFLD/NASH) treatment guidelines recommend sodium glucose cotransporter 2 inhibitor (SGLT2I) and glucagon-like peptide-1 agonist (GLP-1A) therapy in patients with type 2 diabetes mellitus (T2DM).,A combination of sodium glucose cotransporter 2 (SGLT2) inhibitor dapagliflozin (DAPA) and glucagon-like peptide-1 receptor agonist (GLP1-RA) exenatide (ExQW) has not been explored as a treatment strategy for T2DM patients with obesity.,Glucagon
"Therefore, this retrospective analysis compared the efficacy and safety of dapagliflozin (DAPA) combined with GLP1-RAs Exenatide (ExQW) and dapagliflozin alone in the treatment of 125 T2DM patients with obesity.",A combination of sodium glucose cotransporter 2 (SGLT2) inhibitor dapagliflozin (DAPA) and glucagon-like peptide-1 receptor agonist (GLP1-RA) exenatide (ExQW) has not been explored as a treatment strategy for T2DM patients with obesity.,Glucagon
"BACKGROUND
Glucagon-like peptide 1 receptor agonists have been shown to reduce all-cause and cardiovascular mortality in patients with Type 2 diabetes mellitus (T2DM).","INTRODUCTION
The progression of diabetes status in post-stroke patients remains under-investigated, particularly regarding new treatments for type II diabetes mellitus (DM II), like glucagon-like peptide 1 receptor agonists (GLP-1-RA) and sodium-glucose co-transporter-2 (SGLT-2) inhibitors, which have not been studied in the post-stroke setting.",Glucagon
"INTRODUCTION
Both glucagon-like peptide-1 receptor agonists (GLP-1 RA) and continuous glucose monitoring (CGM) improve glycemia in patients with type 2 diabetes (T2D).","BACKGROUND
Renal outcomes in patients with type 2 diabetes following treatment with sodium-glucose co-transporter-2 inhibitors (SGLT2is) or glucagon-like peptide-1 receptor agonists (GLP1RAs) have not been directly compared.",Glucagon
"BACKGROUND
Glucagon-like peptide-1 receptor agonists (GLP-1RA) and sodium-glucose co-transporter-2 inhibitors (SGLT-2I) are associated with significant cardiovascular benefit in type 2 diabetes (T2D).","For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
"In patients without cirrhosis, GLP-1 RA use, compared with DPP-4i use, was associated with a lower risk of cirrhosis (9.98 vs 11.10 events per 1000 person-years; hazard ratio [HR], 0.86; 95% CI, 0.75-0.98).","Use of GLP-1 receptor agonists was not associated with a statistically significant increase in risk of intestinal obstruction (adjusted incidence rate, 1.3 vs 1.6 per 1000 person-years; hazard ratio, 0.83; 95% confidence interval, 0.69-1.01).",Glucagon
"OBJECTIVES
To evaluate the comparative effectiveness of sodium-glucose cotransporter-2 (SGLT-2) inhibitors, glucagon-like peptide-1 (GLP-1) receptor agonists, and dipeptidyl peptidase-4 (DPP-4) inhibitors in preventing hyperkalemia in people with type 2 diabetes in routine clinical practice.","For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
"Glucagon-like peptide-1 receptor agonist (GLP-1RA), a novel hypoglycemic agent for the treatment of type 2 diabetes, has well-known effects such as lowering blood sugar, ameliorating inflammation, reducing weight, and lowering blood lipids.",A combination of sodium glucose cotransporter 2 (SGLT2) inhibitor dapagliflozin (DAPA) and glucagon-like peptide-1 receptor agonist (GLP1-RA) exenatide (ExQW) has not been explored as a treatment strategy for T2DM patients with obesity.,Glucagon
"BACKGROUND
The study aimed to assess the treatment effects of the two medications on cardiovascular and kidney outcomes in Asian compared with White patients with type 2 diabetes mellitus (T2DM).","However, the effect of tirzepatide on incidence of type 2 diabetes (T2D) in individuals with overweight and obesity, and the effect on major adverse cardiovascular outcomes in individuals with pre-existing T2D, remains unknown.",Glucagon
"BACKGROUND
Glucagon-like peptide-1 receptor agonists (GLP-1 RAs), a class of injectable antidiabetic drugs, have shown significant efficacies in improving glycemic and weight control in patients with type 2 diabetes (T2D).","BACKGROUND
Renal outcomes in patients with type 2 diabetes following treatment with sodium-glucose co-transporter-2 inhibitors (SGLT2is) or glucagon-like peptide-1 receptor agonists (GLP1RAs) have not been directly compared.",Glucagon
"PURPOSE
To compare effects of glucagon-like peptide 1 (GLP-1) receptor agonists and metformin on the risk of primary open-angle glaucoma (POAG), ocular hypertension, and the need for first-line glaucoma treatments in patients with type 2 diabetes mellitus (T2DM).","INTRODUCTION
The progression of diabetes status in post-stroke patients remains under-investigated, particularly regarding new treatments for type II diabetes mellitus (DM II), like glucagon-like peptide 1 receptor agonists (GLP-1-RA) and sodium-glucose co-transporter-2 (SGLT-2) inhibitors, which have not been studied in the post-stroke setting.",Glucagon
This study examined the renoprotective effects of combining glucagon-like peptide-1 receptor agonists (GLP-1 RA) with sodium-glucose cotransporter 2 inhibitors (SGLT2i) compared to SGLT2is alone in type 2 diabetes (DM).,"For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
"Background
Glucagon-like peptide-1 receptor agonists (GLP-1 RAs) are increasingly used for the treatment of type 2 diabetes mellitus (T2DM) given their extra-pancreatic effects.","For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
"Liraglutide, a glucagon-like peptide-1 receptor (GLP-1R) agonist used for the treatment of T2D, has been shown to alleviate diabetic cardiomyopathy (DbCM) in experimental T2D, which was associated with increased myocardial glucose oxidation.",A combination of sodium glucose cotransporter 2 (SGLT2) inhibitor dapagliflozin (DAPA) and glucagon-like peptide-1 receptor agonist (GLP1-RA) exenatide (ExQW) has not been explored as a treatment strategy for T2DM patients with obesity.,Glucagon
"The glucagon-like peptide (GLP-1) receptor agonists and sodium-glucose cotransporter-2 (SGLT-2) inhibitors have been developed as new glucose-lowering drugs, which can improve fatty liver via an insulin-independent glucose-lowering effect.",Background: The relative efficacy of 5 sodium-glucose cotransporter protein-2 (SGLT-2) inhibitors and 4 glucagon-like peptide-1 (GLP-1) receptor agonists for non-alcoholic fatty liver disease (NAFLD) therapy has not been sufficiently investigated.,Glucagon
"Background
Advancements in type 2 diabetes mellitus (T2DM) therapy, notably with weekly agents like glucagon-like peptide-1 receptor agonists (GLP-RAs) such as dulaglutide, offer promising outcomes in clinical practice.","BACKGROUND
Renal outcomes in patients with type 2 diabetes following treatment with sodium-glucose co-transporter-2 inhibitors (SGLT2is) or glucagon-like peptide-1 receptor agonists (GLP1RAs) have not been directly compared.",Glucagon
"Conclusions
The addition of a GLP-1 RA reduced HbA1C, weight, and insulin requirements in this cohort of patients with type 2 diabetes on insulin.","Conclusions and Relevance
A coordinated, multifaceted intervention increased prescription of 3 groups of evidence-based therapies in adults with type 2 diabetes and atherosclerotic cardiovascular disease.",Glucagon
"INTRODUCTION
Glucagon-like peptide-1 receptor agonists are novel medications with proven efficacy in treating type 2 diabetes mellitus, and are increasingly being used for weight loss.","For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
"OBJECTIVE
To compare the risks of gastric cancer and other gastric diseases in patients with type-2 diabetes mellitus (T2DM) exposed to sodium-glucose cotransporter 2 inhibitors (SGLT2I), dipeptidyl peptidase-4 inhibitors (DPP4I) or glucagon-like peptide-1 receptor agonists (GLP1a).","For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
"OBJECTIVE
This study aimed to evaluate the cardiorenal effect of combining sodium-glucose cotransporter 2 inhibitors (SGLT2i) and glucagon-like peptide-1 receptor agonists (GLP-1RA) when compared with monotherapy of either agent in patients with type 2 diabetes (T2D).","For women of reproductive years living with type 2 diabetes, the relative merits of using non-insulin pharmacotherapies vs diabetes technology (dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists and sodium-glucose cotransporter 2 inhibitors) are unknown.",Glucagon
"BACKGROUND
To assess the influence of steady-state concentration, duration of action and molecular weight of glucagon-like peptide-1 receptor (GLP-1RA) on efficacy and gastrointestinal (GI) side effects in patients with type 2 diabetes mellitus (T2DM).","BACKGROUND
To date, no studies have addressed the comparative efficacy of glucagon-like peptide-1 receptor agonists (GLP1-RAs) therapy on body composition and anthropometric indices among adult overweight or obese patients with or without type 2 diabetes.",Glucagon
The identification of glucagon-like peptide 1 (GLP-1) and the development of GLP-1 receptor agonists (GLP-1RAs) have improved T2DM management and offer promising outcomes in terms of weight loss.,"Notably, there is a lack of studies in the Middle East reporting on the outcomes of glucagon-like peptide 1 (GLP-1) receptor agonists in treating obesity in children and adolescents, with or without diabetes.",Glucagon
