sentence1,sentence2,drug
"Pharmacological interventions versus placebo, no intervention, or another pharmacotherapy Moderate-certainty evidence (2 studies, 427 participants) suggested that varenicline may help more PLWH to quit smoking than placebo (RR 1.95, 95% CI 1.05 to 3.62) with no evidence of heterogeneity.","Low-certainty evidence (2 studies, 427 participants) did not detect a difference between varenicline and placebo in the proportion of participants experiencing SAEs (8% (n = 17/212) versus 7% (n = 15/215), respectively; RR 1.14, 95% CI 0.58 to 2.22) with no evidence of heterogeneity.",Nicotine
"There was high-certainty evidence that bupropion increased smoking cessation rates when compared to placebo or no pharmacological treatment (RR 1.60, 95% CI 1.49 to 1.72; I2 = 16%; 50 studies, 18,577 participants).","However, there was insufficient evidence to establish whether a combination of bupropion and nicotine replacement therapy (NRT) resulted in superior quit rates to NRT alone (RR 1.17, 95% CI 0.95 to 1.44; I2 = 43%; 15 studies, 4117 participants; low-certainty evidence).",Nicotine
"OBJECTIVE
In this first study of its kind, we compared methods for measuring adherence to nicotine replacement therapy (NRT) among pregnant women, investigating the completeness and validity of data collected from daily assessments using a smartphone app versus data collected from retrospective questionnaires.","Participants were excluded from the study if they were currently using nicotine replacement therapy (NRT) or non-NRT therapy for tobacco cessation, pregnant and lactating women, a recent history of myocardial infarction or a history of gastric ulcers.",Nicotine
"Due to issues with risk of bias, there is low-certainty evidence that, compared to behavioural support only/no support, quit rates may be higher for participants randomized to nicotine EC (RR 1.88, 95% CI 1.56 to 2.25; I2 = 0%; 9 studies, 5024 participants).","However, there was insufficient evidence to establish whether a combination of bupropion and nicotine replacement therapy (NRT) resulted in superior quit rates to NRT alone (RR 1.17, 95% CI 0.95 to 1.44; I2 = 43%; 15 studies, 4117 participants; low-certainty evidence).",Nicotine
"Pharmacotherapy versus placebo or no pharmacotherapy Nicotine replacement therapy helped more patients to quit than placebo or no pharmacotherapy (RR 1.33, 95% CI 1.05 to 1.67; 8 studies, 3838 participants; high-certainty evidence).","However, there was insufficient evidence to establish whether a combination of bupropion and nicotine replacement therapy (NRT) resulted in superior quit rates to NRT alone (RR 1.17, 95% CI 0.95 to 1.44; I2 = 43%; 15 studies, 4117 participants; low-certainty evidence).",Nicotine
"We provide evidence that the potent carcinogenic tobacco-specific nitrosamine NNK was detectable on surfaces in nearly half of children's homes, and nicotine was detectable on all surfaces.","Limited research has assessed surface TSE pollution in children's environments as a potential source of thirdhand smoke exposure, and none have examined levels of the tobacco-specific nitrosamine 4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone (NNK) on surfaces.",Nicotine
"Compared with conventional smoking cessation therapies, the use of nicotine e-cigarettes was associated with an increase in abstinence, defined by the most rigorous criterion of abstinence reported (RR 1.77; 95% CI, 1.29-2.44).","Compared to participants in the smoking cessation programme, their use was not associated with an improvement in quality of life during the quitting attempt, and there were no significant differences in clinical symptoms between groups.",Nicotine
"METHODS
Participants were 10,029 youths (ages 12-17 years) who had completed the Population Assessment of Tobacco Health study's Wave 1 (2013-2014) and Wave 4 (2016-2018) assessments and data on past 30-day nicotine product use.","METHODS
The sample included individuals with biomarker data in wave 1 of the Population Assessment of Tobacco Health study who never used tobacco, currently smoke cigarettes exclusively, used to smoke cigarettes exclusively (quit in past 12 months), currently use smokeless tobacco exclusively, and currently use e-cigarettes exclusively.",Nicotine
"For the PET data, a significant effect of smoking status on whole brain (WB) standardized uptake value (SUV) was found between HIV+/Smok+ and HIV+/Smok- participants (due to 18.8% lower WB SUV in the HIV+/Smok+ group).","No statistically significant heterogeneity (p > 0.05) between mildly and severely tobacco-dependent smokers was found for the effect of either drug on the endpoint sustained smoking cessation (at 6 and 12 months), and this was so independently of the FTND cut-off value that was used.",Nicotine
"AIM
The aim of this study was to assess the prevalence of cigarette smoking and the level of physical and social nicotine dependence among undergraduate dental students in Riyadh, Saudi Arabia, using standardized tools to develop appropriate tobacco cessation interventions.","The objective of this study was to assess the effect of supplementation with 900 mg/day of Neuravena®, a green oat extract (GOE) of Avena sativa L., in enhancing wellness and wellbeing during a smoking reduction or cessation experience.",Nicotine
"METHODS
The prevalence of past 30-day use of cigarettes, traditional cigars, cigarillos, filtered little cigars, and electronic nicotine delivery systems (ENDS) among adults was examined by race/ethnicity and income levels based on wave 5 (2018-2019) data of the Population Assessment of Tobacco and Health study.","Background
Little research has been conducted on social aspects and preferences of electronic nicotine delivery system (ENDS) use among young ENDS users, and none have examined differences in these aspects and preferences by gender and tobacco use status.",Nicotine
A total of 231 (71.7%) participants got an advice from their doctor to quit smoking and the probability of quitting was around 5 times higher in this group (P < .01).,"Compared to participants in the smoking cessation programme, their use was not associated with an improvement in quality of life during the quitting attempt, and there were no significant differences in clinical symptoms between groups.",Nicotine
"CONCLUSIONS
Results suggest that the rs16969968 variants regulate the heaviness of smoking primarily by their impact on daily numbers of cigarettes smoked, but no genotype differences were found in smoking compensation after switching from medium to high-nicotine cigarettes.",No significant genotype differences were found in smoking compensation indices for the switch from medium to high-nicotine-yield cigarettes.,Nicotine
"There was some evidence that (non-serious) AEs may be more common in people randomized to nicotine EC (RR 1.22, 95% CI 1.12 to 1.32; I2 = 41%, low-certainty evidence; 4 studies, 765 participants) and, again, insufficient evidence to determine whether rates of SAEs differed between groups (RR 0.89, 95% CI 0.59 to 1.34; I2 = 23%; 10 studies, 3263 participants; very low-certainty evidence).","However, there was insufficient evidence to establish whether a combination of bupropion and nicotine replacement therapy (NRT) resulted in superior quit rates to NRT alone (RR 1.17, 95% CI 0.95 to 1.44; I2 = 43%; 15 studies, 4117 participants; low-certainty evidence).",Nicotine
"Overall, a minority of young adults (11.5%) at post-secondary institutions in our sample use nicotine products, and the higher prevalence of e-cigarette use warrants continued monitoring.","Cessation services have been designed for adult smokers and seem to have failed to meet the needs of young smokers and users of novel nicotine products, at least in Denmark.",Nicotine
"Objective
To identify the most important risk factors in wave 4.5 (ie, December 2017 to December 2018) of the Population Assessment of Tobacco and Health Study (PATH) data that are associated with ENDS use in wave 5 (ie, December 2018 to November 2019) among adolescents who were tobacco-naive at baseline.","METHODS
The sample included individuals with biomarker data in wave 1 of the Population Assessment of Tobacco Health study who never used tobacco, currently smoke cigarettes exclusively, used to smoke cigarettes exclusively (quit in past 12 months), currently use smokeless tobacco exclusively, and currently use e-cigarettes exclusively.",Nicotine
"METHODS
Discrete-time survival models were fit to nationally representative data in Waves 1-5 (2013-2019) of the U.S. Population Assessment of Tobacco and Health Study for smoking cessation (n=6,972) and smoking relapse (n=1,195).","METHODS
The sample included individuals with biomarker data in wave 1 of the Population Assessment of Tobacco Health study who never used tobacco, currently smoke cigarettes exclusively, used to smoke cigarettes exclusively (quit in past 12 months), currently use smokeless tobacco exclusively, and currently use e-cigarettes exclusively.",Nicotine
"There is high-certainty evidence that combination NRT (fast-acting form plus patch) results in higher long-term quit rates than single form (risk ratio (RR) 1.27, 95% confidence interval (CI) 1.17 to 1.37; I2 = 12%; 16 studies, 12,169 participants).","However, there was insufficient evidence to establish whether a combination of bupropion and nicotine replacement therapy (NRT) resulted in superior quit rates to NRT alone (RR 1.17, 95% CI 0.95 to 1.44; I2 = 43%; 15 studies, 4117 participants; low-certainty evidence).",Nicotine
"There was high-certainty evidence that bupropion increased smoking cessation rates when compared to placebo or no pharmacological treatment (RR 1.60, 95% CI 1.49 to 1.72; I2 = 16%; 50 studies, 18,577 participants).","However, there was insufficient evidence that bupropion combined with NRT versus NRT alone (RR 1.67, 95% CI 0.95 to 2.92; I2 = 0%; 3 studies, 737 participants) or bupropion combined with varenicline versus varenicline alone (RR 0.80, 95% CI 0.45 to 1.45; I2 = 0%; 4 studies, 1230 participants) had an impact on the number of dropouts due to treatment.",Nicotine
We developed a Liquid Chromatography-Tandem Mass Spectrometry method to measure cortisol in saliva of 180 smokers from the Pennsylvania Adult Smoking Study.,We report for the first time the successful growth from seeds to flowering under hydroponic conditions of highly [13C]-labeled tobacco in a controlled 13CO2 environment.,Nicotine
"OBJECTIVE
This study examined trends in receipt of smoking cessation medications among smokers with and without mental illness, including serious mental illness, from 2005 to 2019 and characterized physician attitudes and practices related to tobacco screening and cessation treatment.","The objective of this study was to assess the effect of supplementation with 900 mg/day of Neuravena®, a green oat extract (GOE) of Avena sativa L., in enhancing wellness and wellbeing during a smoking reduction or cessation experience.",Nicotine
"This study examined concurrent associations of discrimination, perceived stress, and social support with past 30-day e-cigarette use in a sample of young adult SMW during the COVID-19 pandemic.","The objective of this study was to assess the effect of supplementation with 900 mg/day of Neuravena®, a green oat extract (GOE) of Avena sativa L., in enhancing wellness and wellbeing during a smoking reduction or cessation experience.",Nicotine
"Results
A significant reduction in smoking as well as in the alveolar Carbon monoxide (p < 0.05) and Carboxyhemoglobin levels (p < 0.05) were observed with the use of Smotect tablets as compared to placebo over a period of 90 days.","INTRODUCTION
To date, no studies have evaluated the consistency of biomarker levels in people who smoke over a long-time period in real-world conditions with a large number of subjects and included use behavior and measures of nicotine metabolism.",Nicotine
"METHODS
We used the Population Assessment of Tobacco and Health (PATH) Study (waves 5 and 6) to identify adults who self-reported using ENDS to quit cigarettes at baseline (wave 5) and investigated their cigarette abstinence at follow-up (wave 6) [n = 1252].","METHODS
The sample included individuals with biomarker data in wave 1 of the Population Assessment of Tobacco Health study who never used tobacco, currently smoke cigarettes exclusively, used to smoke cigarettes exclusively (quit in past 12 months), currently use smokeless tobacco exclusively, and currently use e-cigarettes exclusively.",Nicotine
"FINDINGS
Restricting both nicotine strength and flavors in Massachusetts was associated with a 2.04 percentage point (pp) reduction in mean nicotine strength and 86.76-unit reduction in monthly unit sales per 1000 persons compared with states with no restrictions (all P < 0.01).","Restricting nicotine strength only in Utah was associated with a 1.77 pp (P < 0.01) reduction in mean nicotine strength; however, there was no impact on unit sales.",Nicotine
"Examining stratified SGM subgroups, a 1-unit increase in minority stress was associated with 1.11 greater odds of current tobacco among transgender adults only.","INTERPRETATION
Among Latino adults who smoke, the Decídetexto intervention was not associated with a statistically significant increase in biochemically verified abstinence at week 24.",Nicotine
"BACKGROUND
This study examined the role of depressive symptoms on trajectories of electronic nicotine delivery systems (ENDS), cigarette, and cannabis use across 4.5 years in a sample of college students aged 18-19 at the initial study wave.","Background
Little research has been conducted on social aspects and preferences of electronic nicotine delivery system (ENDS) use among young ENDS users, and none have examined differences in these aspects and preferences by gender and tobacco use status.",Nicotine
"This study evaluated the cost-effectiveness of e-cigarettes compared to NRT, both with counselling, as cessation aids for Medicaid smokers in California.","The objective of this study was to assess the effect of supplementation with 900 mg/day of Neuravena®, a green oat extract (GOE) of Avena sativa L., in enhancing wellness and wellbeing during a smoking reduction or cessation experience.",Nicotine
"We found high-certainty evidence that varenicline helps more people to quit than a single form of nicotine replacement therapy (NRT) (RR 1.25, 95% CI 1.14 to 1.37; I2 = 28%; 11 studies, 7572 participants), and low-certainty evidence, limited by imprecision, of fewer reported SAEs (RR 0.70, 95% CI 0.50 to 0.99; I2 = 24%; 6 studies, 6535 participants).","However, there was insufficient evidence to establish whether a combination of bupropion and nicotine replacement therapy (NRT) resulted in superior quit rates to NRT alone (RR 1.17, 95% CI 0.95 to 1.44; I2 = 43%; 15 studies, 4117 participants; low-certainty evidence).",Nicotine
"Nicotine dependence at T2 mediated 10.5% (95% CI 6.3 to 14.7) and 23.2% (95% CI 9.6 to 36.3) of the association of cannabis and dual use, respectively, with increased smoking at T3.","However, age, gender, marital status, education, religion, age of initiation of tobacco use, and nicotine dependence were not found to have a statistically significant relationship with the willingness to quit tobacco products.",Nicotine
"AIMS AND METHODS
Multivariate regression analysis of longitudinal repeated measures of urinary biomarkers of nicotine exposure from 916 adults in the Population Assessment of Tobacco and Health (PATH) Study with demographic characteristics and use behavior variables.","METHODS
The sample included individuals with biomarker data in wave 1 of the Population Assessment of Tobacco Health study who never used tobacco, currently smoke cigarettes exclusively, used to smoke cigarettes exclusively (quit in past 12 months), currently use smokeless tobacco exclusively, and currently use e-cigarettes exclusively.",Nicotine
"When we compared those smokers who were treated to quit smoking with VR or nicotine replacement therapy (NRT) in fast metabolizers, we found that abstinence was in favor of those who were treated with VR (RR 1.40 [CI 95% 1.02, 1.91]).","However, there was insufficient evidence to establish whether a combination of bupropion and nicotine replacement therapy (NRT) resulted in superior quit rates to NRT alone (RR 1.17, 95% CI 0.95 to 1.44; I2 = 43%; 15 studies, 4117 participants; low-certainty evidence).",Nicotine
"METHOD
This preliminary study was a randomized, double-blinded, placebo-controlled clinical trial designed to test the safety and efficacy of the GLP-1RA, liraglutide, in 40 participants in residential treatment for OUD.","The objective of this study was to assess the effect of supplementation with 900 mg/day of Neuravena®, a green oat extract (GOE) of Avena sativa L., in enhancing wellness and wellbeing during a smoking reduction or cessation experience.",Nicotine
"Logistic regression emphasized higher odds of quitting and reduction in smoking in the application group, showing an odds ratio of 2.14 (95% CI: 1.16-3.97) compared to those not using the app (P=0.015).","Compared to participants in the smoking cessation programme, their use was not associated with an improvement in quality of life during the quitting attempt, and there were no significant differences in clinical symptoms between groups.",Nicotine
"Design, Setting, and Participants
This cross-sectional study analyzed nationally representative, self-reported, cross-sectional data of adults (aged ≥18 years) who participated in the Wave 5 survey (conducted from December 2018 to November 2019) of the Population Assessment of Tobacco and Health (PATH) Study.","METHODS
The sample included individuals with biomarker data in wave 1 of the Population Assessment of Tobacco Health study who never used tobacco, currently smoke cigarettes exclusively, used to smoke cigarettes exclusively (quit in past 12 months), currently use smokeless tobacco exclusively, and currently use e-cigarettes exclusively.",Nicotine
"METHODS
We used data from Waves 1-5 (2013-2019) of the Population Assessment of Tobacco and Health Study to run generalized estimating equation models examining the association between time-varying, one-wave-lagged cigarette and cigar use and self-reported asthma exacerbation among US adults (18+).","METHODS
The sample included individuals with biomarker data in wave 1 of the Population Assessment of Tobacco Health study who never used tobacco, currently smoke cigarettes exclusively, used to smoke cigarettes exclusively (quit in past 12 months), currently use smokeless tobacco exclusively, and currently use e-cigarettes exclusively.",Nicotine
"This study evaluated the cost-effectiveness of e-cigarettes compared to NRT, both with counselling, as cessation aids for Medicaid smokers in California.","Cessation services have been designed for adult smokers and seem to have failed to meet the needs of young smokers and users of novel nicotine products, at least in Denmark.",Nicotine
"This paper describes the design, methods, and data analysis plans for a randomized controlled trial assessing the efficacy of a theory-based mobile health smoking cessation intervention in Cambodian people with HIV.","The objective of this study was to assess the effect of supplementation with 900 mg/day of Neuravena®, a green oat extract (GOE) of Avena sativa L., in enhancing wellness and wellbeing during a smoking reduction or cessation experience.",Nicotine
"METHODS
Summary statistics from the latest wave of the GWAS and Sequencing Consortium of Alcohol and Nicotine (GSCAN) were used to calculate polygenic risk scores (PRS) in a sample of ~2200 individuals who smoke/individuals who never smoked.","METHODS
The sample included individuals with biomarker data in wave 1 of the Population Assessment of Tobacco Health study who never used tobacco, currently smoke cigarettes exclusively, used to smoke cigarettes exclusively (quit in past 12 months), currently use smokeless tobacco exclusively, and currently use e-cigarettes exclusively.",Nicotine
"METHODS
In this assessor-blinded, pilot randomized controlled trial in five cessation clinics, we recruited adult daily smokers who had been receiving cessation treatments and abstained for 3 to 30 days.","Cessation services have been designed for adult smokers and seem to have failed to meet the needs of young smokers and users of novel nicotine products, at least in Denmark.",Nicotine
