sentence1,sentence2,drug
"The disordered fecal metabolomics in the long-term depression rats mainly involved the biosynthesis of pantothenate, CoA, valine, leucine and isoleucine.","After the game, the metabolomic profiles of players showed significant negative variations in essential amino acids (leucine, valine, and isoleucine).",Leucine
This study validates ISC isolation in a new porcine Leucine Rich Repeat Containing G Protein-Coupled Receptor 5 (LGR5) reporter line and demonstrates the use of these pigs as a novel colorectal cancer (CRC) model.,"In Leucine Rich Repeat Containing G Protein-Coupled Receptor 6 (LGR6)-depleted brown adipocytes using siRNA, the stimulatory effect of MaR1 on thermogenic genes was abrogated.",Leucine
"The metabolic profiling of maternal livers also revealed that, several amino acids and their derivatives were also increased in response to the Cd treatment.","There was no effect of cortisol treatment on the phosphorylation status of AMPK or mechanistic target of rapamycin in the brain, whereas several endogenous metabolites, including leucine, citrate, and lactate were enriched in the hypothalamus, suggesting a tissue-specific metabolic shift in response to cortisol stimulation.",Leucine
This study aimed to elucidate the prognostic value of the leucine rich repeat containing 1 (LRRC1) gene in hepatocellular carcinoma (HCC) and to determine the effects of high and low LRRC1 expression on mutation and immune cell infiltration.,"Objective
Due to the lack of information on the effects of nutritional guidance focused on leucine intake in patients undergoing maintenance cardiac rehabilitation, this study investigated on plasma leucine concentrations, lean body mass, and muscle strength.",Leucine
Increased NLRP3 and caspase-1 expression was also detected by immunohistochemistry in the GCs of a mouse model of polycystic ovarian changes.,DRC3 protein was not detected in the patient's sperm and the ultrastructure of the patient's sperm flagella was destroyed.,Leucine
Structural biology and cell-based Western blot washout assays validated the irreversible binding characteristics of the compounds.,This work provided a new idea for the structural design and construction of new high-efficiency biomass adsorbents.,Leucine
"RESEARCH DESIGN AND METHODS
Twenty-one outpatients with type 1 diabetes with normal or impaired awareness of hypoglycemia participated in a study assessing the response to hypoglycemia on 2 consecutive days by a hyperinsulinemic glucose clamp.","Indeed, there has been limited research and reports by experts and scholars on the regulatory mechanisms of basic leucine zipper (bZIP) genes in T. ramosissima when treated with exogenous potassium (K+) to alleviate the effects of NaCl stress.",Leucine
"This study aimed to determine the effects of resistance training combined with a probiotic supplement enriched with vitamin D and leucine on sestrin2, oxidative stress, antioxidant defense, and mitophagy markers in aged Wistar rats.","Indeed, there has been limited research and reports by experts and scholars on the regulatory mechanisms of basic leucine zipper (bZIP) genes in T. ramosissima when treated with exogenous potassium (K+) to alleviate the effects of NaCl stress.",Leucine
"PURPOSE
The purpose of the study was to evaluate the expression and function of basic leucine zipper ATF-like transcription factor (BATF) in colorectal cancer (CRC), and its correlation with 2-deoxy-2[18F]fluoro-D-glucose (18F-FDG) positron emission tomography/computed tomography (PET/CT) parameters.","Indeed, there has been limited research and reports by experts and scholars on the regulatory mechanisms of basic leucine zipper (bZIP) genes in T. ramosissima when treated with exogenous potassium (K+) to alleviate the effects of NaCl stress.",Leucine
This study investigated the usefulness of serum leucine-rich alpha-2 glycoprotein (LRG) and fecal immunochemical tests (FIT) for predicting relapse in patients with ulcerative colitis (UC).,"Objective
Due to the lack of information on the effects of nutritional guidance focused on leucine intake in patients undergoing maintenance cardiac rehabilitation, this study investigated on plasma leucine concentrations, lean body mass, and muscle strength.",Leucine
"Methods
In this study, we employed (3-(4,5-dimethylthiazol-2-yl)-5-(3-carboxymethoxyphenyl)-2-(4-sulfophenyl)-2H tetrazolium) (MTS) assay and transwell assay to investigate the impact of KBU2046 on the proliferation and migration of TNBC cells in vitro.","Given low systemic levels and a surplus of other equipotent bile salt species, the studied MBSCs are unlikely to have an impact on enterohepatic TGR5/FXR signaling in humans.",Leucine
"The innate activation patterns in autoimmune coagulopathies, myocarditis and Kawasaki disease, or MIS-C, mimic those of severe COVID-19 rather than SARS-CoV-2 alone suggesting that autoimmunity follows combined SARS-CoV-2-bacterial infections.","The activation mimic alleles of NRC2, NRC3, or NRC4 alone did not induce Ca2+ influx and cell death in animal cells, suggesting that unknown plant-specific factors regulate NRCs' activation in plants.",Leucine
"In this study, we employed high-throughput screening to identify lasalocid-A as a potent small molecule that selectively inhibited the viability of lymphoma cells expressing MYD88 L265P and the associated activation of NF-κB.","Substitution of this residue with leucine, methionine or cysteine almost inactivated transport function of COPT1, implying that His43 fails to serves as a copper ligand in the regulation of COPT1 activity.",Leucine
"In this study, NMR-based metabolomics was performed to investigate the response of clam gills and digestive glands under a series of sublethal doses of brevetoxins.",The present study aims to analyze the beneficial effects under different processing conditions and utilize high-pressure processing (HPP) in the production of black garlic jam.,Leucine
"We conducted immunohistochemical analyses, immunological assays, and colony enumeration to comprehensively study the effects of Xpro-1595 by comparing with anti-TB drugs treated M.tb infected guinea pigs.","Indeed, there has been limited research and reports by experts and scholars on the regulatory mechanisms of basic leucine zipper (bZIP) genes in T. ramosissima when treated with exogenous potassium (K+) to alleviate the effects of NaCl stress.",Leucine
"Collectively, the present study indicated that different dynamics of chlorophyll biosynthesis and degradation coordinate the changes in chlorophyll content in kiwifruit flesh, which are orchestrated by the key transcription factor AcHZP45.","Overall, these results demonstrate that acute and chronic injections of CSF or purified IgG from LGI1 patients are not able to generate epileptic activity by themselves in the different animal models tested.",Leucine
Kyoto Encyclopedia of Genes and Genomes pathway enrichment analysis of differentially expressed genes revealed the plant-pathogen interaction pathway to be the main resistance-related pathway for peanut to prevent bacterial invasion and calcium plays an important role in this pathway.,"The susceptible mutants also lacked enrichment of potentially important Kyoto Encyclopedia of Genes and Genomes pathways at either one or both time points, including sesquiterpenoid and triterpenoid biosynthesis; thiamine metabolism; arachidonic acid; stilbenoid, diarylheptanoid, and gingerol biosynthesis; and monobactam biosynthesis.",Leucine
"In general, these conclusions primarily demonstrated that VqCNL enhances the disease resistance level in plants and contributes to future research of the R gene identification for grape breeding biotechnology.","Here, we also demonstrated that ROS could not act as a strong systemic signal for inducing high resistance to Bgt in wheat, although it induced the expression of pathogenesis-related genes.",Leucine
"Moreover, ectopic expression of PaERF105 not only produced phenotypes similar to those in 35S::PaHAT14 + VP16 Arabidopsis but also compensated for the altered phenotypes observed in 35S::PaHAT14 and 35S::PaHAT14 + SRDX Arabidopsis.","Here, we also demonstrated that ROS could not act as a strong systemic signal for inducing high resistance to Bgt in wheat, although it induced the expression of pathogenesis-related genes.",Leucine
The presence of Lr32 along with other Lr genes such as Lr67 and Lr34 would increase the resistance in future wheat breeding lines and have a high impact on controlling wheat leaf rust.,"Given low systemic levels and a surplus of other equipotent bile salt species, the studied MBSCs are unlikely to have an impact on enterohepatic TGR5/FXR signaling in humans.",Leucine
"The present study highlights the direct impact of a double amino acid insertion in hinge region on enzyme kinetics, conformational stability and dynamics of an HIV-1 subtype C variant protease.","Given low systemic levels and a surplus of other equipotent bile salt species, the studied MBSCs are unlikely to have an impact on enterohepatic TGR5/FXR signaling in humans.",Leucine
Immunohistochemistry and qPCR were performed to determine the protein and mRNA levels of genes in high-grade serous ovarian cancer (HGSC) tissues of participants and the MRC-5 cell line induced by TGF-β.,"Junb-deficient CD8+ T cells fail to control transcription and chromatin accessibility of a specific set of genes regulated by BATF and IRF4, resulting in impaired cell survival, glycolysis, and cytotoxic CD8+ T cell differentiation.",Leucine
"There was a strong positive correlation between magnesium, crude protein and nitrogen-free extracts of mulberry leaves that mirrored the corresponding levels in silkworm pupae.","Early research in humans demonstrated that BCAA provision reduced indices of whole-body protein breakdown and MPB; however, there was no stimulatory effect of BCAA on MPS.",Leucine
"Methods
To determine the sensitivity of leukocytes to GC signaling on a transcriptional level, we measured the ex vivo induction of glucocorticoid induced leucine zipper (GILZ) and FK506-binding protein 5 (FKBP5) by GCs in human and murine leukocytes.","Indeed, there has been limited research and reports by experts and scholars on the regulatory mechanisms of basic leucine zipper (bZIP) genes in T. ramosissima when treated with exogenous potassium (K+) to alleviate the effects of NaCl stress.",Leucine
"Both serum and cerebrospinal fluid (CSF) tests of LGI1-antibody were positive, and the MRI showed progressive atrophy in the left hemisphere.","No changes were noted in the body mass and composition; serum insulin-like growth factor-1 concentration; and phosphorylation of the signaling pathway proteins Akt, mTOR, and p70S6K.",Leucine
"Using chromatin immunoprecipitation assay and RNA sequencing, we showed that TT-012 inhibits the transcriptional activity of MITF in B16F10 melanoma cells.","After the game, the metabolomic profiles of players showed significant negative variations in essential amino acids (leucine, valine, and isoleucine).",Leucine
Metagenomics and metabolomics suggested that branched-chain amino acid biosynthesis is especially important for Salmonella growth in the infected chick intestine.,"Collectively, l-Leucine supplementation impairs growth performance in breast-fed IUGR piglets, which may be associated with depressed nutritional conditions and alterations in the uptake of amino acids and the expression of amino acid transporters in the small intestine.",Leucine
"RESULTS
Epithelial Imp1 deletion reduced leucine rich repeat containing G protein coupled receptor 5 cell frequency but enhanced both organoid formation efficiency and in vivo regeneration after irradiation.","In Leucine Rich Repeat Containing G Protein-Coupled Receptor 6 (LGR6)-depleted brown adipocytes using siRNA, the stimulatory effect of MaR1 on thermogenic genes was abrogated.",Leucine
"Both serum and cerebrospinal fluid (CSF) tests of LGI1-antibody were positive, and the MRI showed progressive atrophy in the left hemisphere.","After the game, the metabolomic profiles of players showed significant negative variations in essential amino acids (leucine, valine, and isoleucine).",Leucine
"RESULTS
Results showed that the indispensable regulatory role of MFN2 in mediating ER stress and mitochondrial damage was involved in the protective effects of CAD on colitis in mice fed with DSS.","Indeed, there has been limited research and reports by experts and scholars on the regulatory mechanisms of basic leucine zipper (bZIP) genes in T. ramosissima when treated with exogenous potassium (K+) to alleviate the effects of NaCl stress.",Leucine
"Objective
This work aimed to investigate the expression of acidic leucine-rich nuclear protein phosphatase 32B (ANP32B) in prostate adenocarcinoma (PRAD) and evaluate the effect of ANP32B on the proliferation of prostate adenocarcinoma cells.","Objective
Due to the lack of information on the effects of nutritional guidance focused on leucine intake in patients undergoing maintenance cardiac rehabilitation, this study investigated on plasma leucine concentrations, lean body mass, and muscle strength.",Leucine
"CONCLUSIONS
Our results demonstrate that introduction of resistance genes from a tertiary gene pool by genetic transformation enhances disease resistance in B. juncea genotypes to a highly virulent Ac2V isolate.","Overall, these results demonstrate that acute and chronic injections of CSF or purified IgG from LGI1 patients are not able to generate epileptic activity by themselves in the different animal models tested.",Leucine
"The present study subsequently assessed the expression of LRRC75A‑AS1 in 212 patients with clear cell RCC (ccRCC) who underwent nephrectomy, and performed in vitro functional analysis of LRRC75A‑AS1 in RCC cell lines.","However, the expression of LRG1 expression in the serum and cancer tissues of patients with RCC has not been reported.",Leucine
This study investigated the usefulness of serum leucine-rich alpha-2 glycoprotein (LRG) and fecal immunochemical tests (FIT) for predicting relapse in patients with ulcerative colitis (UC).,"However, the expression of LRG1 expression in the serum and cancer tissues of patients with RCC has not been reported.",Leucine
"Significant progress has been achieved in enhancing early outcomes for individuals with maple syrup urine disease (MSUD), a rare metabolic disorder that leads to the accumulation of branched-chain amino acids leucine, isoleucine, and valine, where leucine is known as the primary neurotoxic metabolite.","In maple syrup urine disease (MSUD), a rare inborn error of BCAA metabolism, the endogen production is impaired and MSUD patients are treated with a low protein (low BCAA) diet.",Leucine
These results provide an explanation for the frequent inactivation of SLFN11 in chemotherapy-unresponsive tumors and highlight ribosome stalling as a signaling event affecting cell fate in response to DNA damage.,"Given low systemic levels and a surplus of other equipotent bile salt species, the studied MBSCs are unlikely to have an impact on enterohepatic TGR5/FXR signaling in humans.",Leucine
"We identify split-GAL4 lines that target neurons selectively vulnerable in a model of leucine-rich repeat kinase 2 (LRRK2)-linked familial PD, demonstrating the utility of this approach.","However, there is no evidence of the level of serum NFL in PD patients with leucine-rich repeat kinase 2 (LRRK2) mutation (LRRK2-PD) which is the most common mutation that causes familial and sporadic PD.",Leucine
"The most frequent alterations in plasma amino acid concentrations in type 1 and type 2 diabetes are decreased L-serine and increased branched-chain amino acid (BCAA; valine, leucine, and isoleucine) levels.","BACKGROUND
Previous findings about the influence of dietary intakes of the branched-chain amino acid (BCAA) on their plasma concentrations have been limited and inconsistent, and evidence from the Chinese population was lacking.",Leucine
"KK-103, a Leu-ENK prodrug, was developed to overcome these limitations of Leu-ENK via markedly increased plasma stability in mice.","To address the issue of the reduced stability of the diarylamine axis, a six-membered intramolecular N-H-O hydrogen bond was introduced into the N-C atropisomer scaffold.",Leucine
"There was a strong positive correlation between magnesium, crude protein and nitrogen-free extracts of mulberry leaves that mirrored the corresponding levels in silkworm pupae.","No significant correlation was found between the C5OH levels in newborn screening and the diagnosis of specific C5OH-related disorders or the presence of metabolic, neonatal, or developmental abnormalities.",Leucine
