sentence1,sentence2,drug
"In the study population, pulmonary arterial hypertension associated with congenital heart disease (PAH-CHD) was the most common type of PH (n = 34, 59%), followed by idiopathic pulmonary arterial hypertension (IPAH) (n = 19, 33%).",The type of congenital heart disease was not associated with a greater increase in nutritional risk by STAMP (p = 0.76).,Congenital heart disease
"The prevalence of obesity in children with congenital heart disease (CHD) is greater than 25%, putting these patients at-risk for increased surgical morbidity and mortality.","BACKGROUND
There is little information of progestogen-only contraceptives in patients with congenital heart disease (CHD) on the long-term.",Congenital heart disease
Aortic coarctation is diagnosed in approximately 5% of adult patients with congenital heart disease and is commonly diagnosed through the close examination of hypertension.,There are minimal data on the use of venoarterial extracorporeal membrane life support (VA-ECLS) in adult congenital heart disease (ACHD) patients presenting with cardiogenic shock (CS).,Congenital heart disease
To investigate the influencing factors of postoperative creatine kinase-MB (CK-MB) elevation in children with congenital heart disease and its peak value in predicting early postoperative mortality.,"BACKGROUND
Educational attainment in children with congenital heart disease (CHD) within the UK has not been reported, despite the possibility of school absences and disease-specific factors creating educational barriers.",Congenital heart disease
Aortic coarctation is diagnosed in approximately 5% of adult patients with congenital heart disease and is commonly diagnosed through the close examination of hypertension.,"However, previous case reports regarding the management of laparoscopic surgery in adult patients with congenital heart disease are limited.",Congenital heart disease
"Congenital heart disease (CHD) affecting the conotruncal region of the heart, occurs in 40-50% of patients with 22q11.2 deletion syndrome (22q11.2DS).","However, previous case reports regarding the management of laparoscopic surgery in adult patients with congenital heart disease are limited.",Congenital heart disease
This multi-centre study identified the 3D RVOT shape features prevalent in patients late after surgical repair of congenital heart disease (CHD).,"BACKGROUND
Very few data have been published on the use of subcutaneous implantable cardioverter-defibrillators (S-ICDs) in patients with congenital heart disease (CHD).",Congenital heart disease
"Conclusion
The outcomes of pregnant women with unrepaired congenital heart disease were poor but seemed to improve with a multidisciplinary in-hospital healthcare teamwork strategy.","PROBLEM
Little is known regarding the healthcare needs and experiences of pregnant women with congenital heart disease (CHD) during pregnancy.",Congenital heart disease
"OBJECTIVE
The authors aimed to compare the anti-inflammatory and antioxidant effects of propofol and sevoflurane in children with cyanotic congenital heart disease (CCHD) undergoing cardiac surgery with cardiopulmonary bypass.","Newborns with congenital heart disease undergoing cardiac surgery are at risk of neurodevelopmental impairment with limited understanding of the impact of intra-operative cardiopulmonary bypass (CPB), deep hypothermia and selective cerebral perfusion on the brain.",Congenital heart disease
"Regarding pregnancy outcomes, 56 of the 837 live infants had a malformation, and congenital heart disease was the main type.","The patient denied having a history of back pain, whereas, he had a history of smoking, alcohol abuse, and congenital heart disease (tetralogy of Fallot) were associated with osteoporosis.",Congenital heart disease
"The prevalence of obesity in children with congenital heart disease (CHD) is greater than 25%, putting these patients at-risk for increased surgical morbidity and mortality.","BACKGROUND
Educational attainment in children with congenital heart disease (CHD) within the UK has not been reported, despite the possibility of school absences and disease-specific factors creating educational barriers.",Congenital heart disease
"Critical congenital heart disease was found in 12% of the cases, with 70% complete and 26% partial concordance with cardiologist reviews.",The type of congenital heart disease was not associated with a greater increase in nutritional risk by STAMP (p = 0.76).,Congenital heart disease
Lower airway abnormalities were identified in 37/180 (21%) of patients and 33/129 (26%) with congenital heart disease (CHD).,"BACKGROUND
There is little information of progestogen-only contraceptives in patients with congenital heart disease (CHD) on the long-term.",Congenital heart disease
"However, multivariable logistic regression revealed an association between cardiac surgical patients and greater odds for survival (OR, 2.03; 95% CI, 1.40-2.95; p < 0.001).","Independent logistic regression failed to reveal any association between survival to hospital discharge and ICU type (ICU type: cardiac ICU, odds ratio [OR], 1.01; 95% CI, 0.71-1.44; p = 0.95).",Congenital heart disease
"RESULTS
PGE1 fever was observed in 10 (6%) of 156 infants with ductus-dependent congenital heart disease.",Predictive properties of the GMA in infants with complex congenital heart disease (CCHD) are unknown.,Congenital heart disease
"A 26-year-old female biotechnician with a history of congenital heart disease and subclinical immunosuppression presented with a 10-month history of weight loss, amenorrhea, and visual deterioration.","The patient denied having a history of back pain, whereas, he had a history of smoking, alcohol abuse, and congenital heart disease (tetralogy of Fallot) were associated with osteoporosis.",Congenital heart disease
Aortic coarctation is diagnosed in approximately 5% of adult patients with congenital heart disease and is commonly diagnosed through the close examination of hypertension.,"In addition, the survival of patients with hypertrophic or restrictive cardiomyopathy and adult congenital heart disease was not affected by size matching based on the PHMr (0.601 and 0.079, respectively, p = 0.873).",Congenital heart disease
"We present the case of a patient with complex congenital heart disease and a mechanical mitral valve, whose treatment included warfarin until delivery despite the discovery of placental hematomas.","The patient denied having a history of back pain, whereas, he had a history of smoking, alcohol abuse, and congenital heart disease (tetralogy of Fallot) were associated with osteoporosis.",Congenital heart disease
"In this interesting case, the authors present the challenges faced in managing a 13-year-old patient with Down syndrome (DS) and congenital heart disease (CHD) associated with pulmonary arterial hypertension.","The patient denied having a history of back pain, whereas, he had a history of smoking, alcohol abuse, and congenital heart disease (tetralogy of Fallot) were associated with osteoporosis.",Congenital heart disease
Aortic coarctation is diagnosed in approximately 5% of adult patients with congenital heart disease and is commonly diagnosed through the close examination of hypertension.,"BACKGROUND
Risk prediction of arrhythmia during pregnancy in adult congenital heart disease (ACHD) patients is currently lacking, and the impact of preconception catheter ablation on future antepartum arrhythmia has not been studied.",Congenital heart disease
Complexity of congenital heart disease was moderate in 56% (202/359) and severe in 19% (69/359) of patients.,"However, there is a lack of systematic reviews investigating and identifying the QOL of congenital heart disease patients.",Congenital heart disease
"The prevalence of obesity in children with congenital heart disease (CHD) is greater than 25%, putting these patients at-risk for increased surgical morbidity and mortality.","Background Despite an increasing number of patients with congenital heart disease (CHD) reaching reproductive age, the fertility of these patients remains undescribed.",Congenital heart disease
"BACKGROUND
The CRUCIAL trial (NCT04217421) is investigating the effect of postnatal and perioperative administration of allopurinol on postoperative brain injury in neonates with critical congenital heart disease (CCHD) undergoing cardiac surgery with cardiopulmonary bypass (CPB) shortly after birth.","Newborns with congenital heart disease undergoing cardiac surgery are at risk of neurodevelopmental impairment with limited understanding of the impact of intra-operative cardiopulmonary bypass (CPB), deep hypothermia and selective cerebral perfusion on the brain.",Congenital heart disease
"Congenital heart disease is the most common cardiovascular condition in this group, present in up to 50% of people with Down syndrome and contributing to poor outcomes.","There are no studies in the literature evaluating gross motor development and handgrip strength in the presence of congenital heart disease (CHD), which is one of the most common comorbidities in population with DS.",Congenital heart disease
"BACKGROUND
Atrial tachycardia (AT) and atrial fibrillation (AF) coexist in 30% of congenital heart disease (CHD) patients.","BACKGROUND
Educational attainment in children with congenital heart disease (CHD) within the UK has not been reported, despite the possibility of school absences and disease-specific factors creating educational barriers.",Congenital heart disease
Lower airway abnormalities were identified in 37/180 (21%) of patients and 33/129 (26%) with congenital heart disease (CHD).,"However, previous case reports regarding the management of laparoscopic surgery in adult patients with congenital heart disease are limited.",Congenital heart disease
"Instead, factors associated with poor self-rated health during pregnancy in women with CHD were ≤12 years of education (OR 1.7, 95%CI 1.2-2.4) and self-reported history of psychiatric illness (OR 12.6, 95%CI 1.4-3.4).","Women with CHD reported poor self-rated health comparable to controls before, during, and after pregnancy, and factors related to heart disease were not associated with poor self-rated health.",Congenital heart disease
"The survival rate in the first admission of children with T18 who did and did not have congenital heart disease was 58.3% and 94.1%, respectively.",The type of congenital heart disease was not associated with a greater increase in nutritional risk by STAMP (p = 0.76).,Congenital heart disease
"The survival rate in the first admission of children with T18 who did and did not have congenital heart disease was 58.3% and 94.1%, respectively.","In our patient, congenital etiology of the aneurysms was unlikely, since the patient did not present congenital heart disease or known genetically inherited disorders.",Congenital heart disease
"RESULTS
A total of 999 patients with congenital heart disease (mean age, 28.7±4.3 years) were enrolled, with 403 (40.0%) and 596 (60.0%) in the surgical and non-surgical groups, respectively.","The patient denied having a history of back pain, whereas, he had a history of smoking, alcohol abuse, and congenital heart disease (tetralogy of Fallot) were associated with osteoporosis.",Congenital heart disease
"Objective
Neurodevelopmental impairment has been realized as the most common complication in children with congenital heart disease undergoing cardiac surgery during the past 30 years.","However, the proper dosage for intranasal use in children with congenital heart disease (CHD) has not been determined.",Congenital heart disease
"Out of 170 patients, 13 had a family history relevant to congenital heart disease, with an emphasis on the etiology of dilated cardiomyopathy and the occurrence of the same heart disease in siblings.","The patient denied having a history of back pain, whereas, he had a history of smoking, alcohol abuse, and congenital heart disease (tetralogy of Fallot) were associated with osteoporosis.",Congenital heart disease
"Congenital heart disease (CHD) affecting the conotruncal region of the heart, occurs in 40-50% of patients with 22q11.2 deletion syndrome (22q11.2DS).",There are minimal data on the use of venoarterial extracorporeal membrane life support (VA-ECLS) in adult congenital heart disease (ACHD) patients presenting with cardiogenic shock (CS).,Congenital heart disease
Cardiac axes were measured in the 162 fetuses with congenital heart disease using fetal cardiac MRI and dedicated echocardiography.,"OBJECTIVES
Little study has reported the association of maternal weight gain in early pregnancy with fetal congenital heart disease (CHD).",Congenital heart disease
Lower airway abnormalities were identified in 37/180 (21%) of patients and 33/129 (26%) with congenital heart disease (CHD).,"OBJECTIVES
Little study has reported the association of maternal weight gain in early pregnancy with fetal congenital heart disease (CHD).",Congenital heart disease
