sentence1,sentence2,drug
"We report the case of deep infiltrating endometriosis affecting sigmoid colon of a 42-year-old woman, who was diagnosed with colicky pain in the left lower quadrant and chronic constipation.","Here, we report a case of a 42-year-old male with no medical history who presented with exertional dyspnea, lower leg swelling, facial puffiness, constipation, and weight gain.",Constipation
"This phase III, multicenter, open-label, single-arm study investigated the efficacy and safety of MD-110 in early-stage breast cancer patients receiving neoadjuvant or adjuvant myelosuppressive chemotherapy.",These findings in Japanese patients are consistent with multi-regional phase 3 non-inferiority trials demonstrating the efficacy and safety of ceftazidime-avibactam in patients with cIAIs.,Constipation
This case report details a rare instance of gangrenous transverse colon volvulus in a 50-year-old male patient with a history of Hartmann's procedure performed six years prior.,This is a case report of acute superior mesenteric vein (SMV) thrombosis in a 24-year-old male with history of underlying psychiatric symptoms who had no traditional risk factors.,Constipation
This study aimed to evaluate the bowel cleansing efficacy and safety of polyethylene glycol (PEG) combined with linaclotide (lin) for colonoscopy in patients with chronic constipation (CC).,"CONCLUSION
This first French real-world study related to migraine prevention with CGRP-mAbs confirms effectiveness and safety of erenumab in patients with extreme unmet needs.",Constipation
"A woman in her early 90s presented to the acute surgical take with a 3-day history of worsening reflux, vomiting, epigastric pain and constipation.","CASE PRESENTATION
A 36-year-old female, with no known comorbids and no significant past medical and surgical history presented with acute abdominal pain, multiple episodes of vomiting, and absolute constipation.",Constipation
"This open-label, single-arm, multicenter trial aimed to assess the tolerability and safety of a semi-elemental enteral formula containing PHGG at 12 g/L in tube-fed young children.","This study aimed to evaluate this issue in a young Japanese population, taking the presence or absence of an exercise partner as an additional variable.",Constipation
"RESULTS
The total weighted prevalence of chronic constipation in this study was 8.08%, 11.11% in women and 5.18% in men.",The results of this study demonstrate that intestinal microbiota cannot promote SCFA and lactic acid production in the absence of Mg.,Constipation
This case report details a rare instance of gangrenous transverse colon volvulus in a 50-year-old male patient with a history of Hartmann's procedure performed six years prior.,"However, this report documents a rare and atypical case of cecal volvulus presenting in a middle-aged female with no significant past medical or surgical history.",Constipation
"This population-level matched cohort study compared the association of constipation with hypertension and incident cardiovascular events in 541,172 hospitalized patients aged ≥ 60 years.",The results of this study show that vibegron can be crushed and taken with applesauce without increases in adverse events compared to taking the intact pill.,Constipation
"This case report discusses a diagnosis of uterine torsion in an 84-year-old woman who presented with five days of right lower quadrant abdominal pain, nausea, vomiting, constipation, and poor intake.","Here, we report a case of a 42-year-old male with no medical history who presented with exertional dyspnea, lower leg swelling, facial puffiness, constipation, and weight gain.",Constipation
Randomisation and blinding were computer generated into 2 groups: local infiltration anaesthetic (LIA) only (Control Group) and LIA+ continuous postoperative infusion of local anaesthetic for 48 hours via a pain pump (Intervention Group).,"CONCLUSIONS
Our study has shown the addition of a continuous postoperative infusion of local anaesthetic for 48 hours post an anterior THA had no effect on VRS, opioid consumption, LOS and antiemetic usage.",Constipation
"CASE PRESENTATION
The patient was a 34-year-old man known case of sickle cell trait, presented with abdominal pain, anorexia, nausea, vomiting, constipation, and weight loss of 5 kg during three weeks.","CASE PRESENTATION
A 36-year-old female, with no known comorbids and no significant past medical and surgical history presented with acute abdominal pain, multiple episodes of vomiting, and absolute constipation.",Constipation
"METHODS
This prospective, interventional, single-center, crossover study compared the safety and effectiveness of KiwiBiotic® vs psyllium husk in managing FC, abdominal pain, and bloating.","CONCLUSION
This first French real-world study related to migraine prevention with CGRP-mAbs confirms effectiveness and safety of erenumab in patients with extreme unmet needs.",Constipation
"Thus, the second objective of this study is the investigation, for the first time, of the toxic events of HAD used as single molecule in comparison with the whole plant extracts containing HAD in an intestinal in vitro model using human colorectal adenocarcinoma cells (Caco-2).","Thus, the first objective of this study is to shed light on the large variability in composition of botanical food supplements containing HAD by a systematic analysis of the qualitative and quantitative composition of a cohort of extracts and raw materials of plants with high levels of anthraquinones commercially available (Cassia angustifolia, Rhamnus purshiana, Rhamnus frangula, Rheum palmatum, and Rheum raponticum).",Constipation
"The main clinical manifestations of small bowel adenocarcinoma were abdominal pain (85.1%, 40/47), constipation/diarrhea (61.7%, 29/47), and weight loss (61.7%, 29/47).",The secondary outcomes were the proportion of participants who achieved ≥5% and ≥10% weight loss and the feasibility and acceptability of this type of intervention.,Constipation
This study aimed to evaluate the bowel cleansing efficacy and safety of polyethylene glycol (PEG) combined with linaclotide (lin) for colonoscopy in patients with chronic constipation (CC).,These findings in Japanese patients are consistent with multi-regional phase 3 non-inferiority trials demonstrating the efficacy and safety of ceftazidime-avibactam in patients with cIAIs.,Constipation
"We performed a multicenter, retrospective analysis on the efficacy and safety of naldemedine, an opioid receptor antagonist, in treating OIC in patients with cancer (age >75 years).",These findings in Japanese patients are consistent with multi-regional phase 3 non-inferiority trials demonstrating the efficacy and safety of ceftazidime-avibactam in patients with cIAIs.,Constipation
"Bacillus coagulans Unique IS2 with lactulose showed significant changes in stool frequency as compared to lactulose treatment; however, at the end of the trial, it was found insignificant due to the gradual increase of stool frequency score of lactulose treatment.","There was no significant difference between two groups (p &gt; 0.05) in the proportion of patients with serum phosphorus levels reaching the target range, the response rate to the study drug, and the changes of corrected serum calcium concentrations, and intact-PTH levels at the end of treatment.",Constipation
This study aimed to evaluate the bowel cleansing efficacy and safety of polyethylene glycol (PEG) combined with linaclotide (lin) for colonoscopy in patients with chronic constipation (CC).,"This study aimed to evaluate this issue in a young Japanese population, taking the presence or absence of an exercise partner as an additional variable.",Constipation
"And the plasma levels of orexin-A were significantly associated with the occurrence of constipation after adjusting for all variables in all patients with cognitive impairment (OR = 0.151, 95% CI: 0.042-0.537, p = 0.003).","However, in the multivariate analysis, mode of toileting and mobility were not associated with constipation after adjusting for confounding factors.",Constipation
"This population-level matched cohort study compared the association of constipation with hypertension and incident cardiovascular events in 541,172 hospitalized patients aged ≥ 60 years.","CONCLUSION
This first French real-world study related to migraine prevention with CGRP-mAbs confirms effectiveness and safety of erenumab in patients with extreme unmet needs.",Constipation
"We report the case of a 78 years-old woman with abdominal pain, constipation, and bleeding due to a giant lipoma of the sigmoid colon causing intussusception.","Here, we report a case of a 42-year-old male with no medical history who presented with exertional dyspnea, lower leg swelling, facial puffiness, constipation, and weight gain.",Constipation
"CASE PRESENTATION
We present a 44-year-old Caucasian male with persistent atrial fibrillation who presented with nausea, vomiting, bloating, and constipation after radiofrequency catheter ablation.","Here, we report a case of a 42-year-old male with no medical history who presented with exertional dyspnea, lower leg swelling, facial puffiness, constipation, and weight gain.",Constipation
"Case Description
We report a case presentation of a 69-year-old male presenting with diffuse, non-severe upper abdominal pain and a positive at-home colon cancer screening test.","Here, we report a case of a 42-year-old male with no medical history who presented with exertional dyspnea, lower leg swelling, facial puffiness, constipation, and weight gain.",Constipation
"Case description
A goat flock in delta region of Tamil Nadu with a report of mortality of eight animals with the history of inappetence, constipation, tenesmus and hematochezia.","Here, we report a case of a 42-year-old male with no medical history who presented with exertional dyspnea, lower leg swelling, facial puffiness, constipation, and weight gain.",Constipation
"INTRODUCTION AND HYPOTHESIS
The objective of this study was to compare the long-term bowel symptoms between laparoscopic radical hysterectomy (LRH) and abdominal radical hysterectomy (ARH) in patients with cervical cancer.","There was no significant difference between two groups (p &gt; 0.05) in the proportion of patients with serum phosphorus levels reaching the target range, the response rate to the study drug, and the changes of corrected serum calcium concentrations, and intact-PTH levels at the end of treatment.",Constipation
"This study aimed to investigate the effect of 12-week probiotic supplementation on insulin resistance, oxidative stress, and lipid profiles in diabetic patients with ESRD undergoing hemodialysis.","CONCLUSION
This first French real-world study related to migraine prevention with CGRP-mAbs confirms effectiveness and safety of erenumab in patients with extreme unmet needs.",Constipation
Abdominal computed tomography (CT) scan showed focal bladder wall thickening and suprapubic intra-abdominal bubbly mass with minimal right lower quadrant collection.,A computed tomography (CT) scan revealed an anterior rectal wall mass and colonoscopy was non-diagnostic.,Constipation
"Case Description
We report the case of a 72-year-old female with a history of diabetes mellitus, hyperlipidemia, and hypothyroidism who presented to the colorectal surgery clinic with symptoms of constipation of nearly a 50-year duration.","Here, we report a case of a 42-year-old male with no medical history who presented with exertional dyspnea, lower leg swelling, facial puffiness, constipation, and weight gain.",Constipation
"Anxiety (odds ratio [OR] 2.85 [95% confidence interval [CI] 1.64-4.94, p < 0.01) and depression (OR 3.40 [95% CI 1.35-8.55, p = 0.01]) were strongly associated with FGID cases versus controls.","Allergic diseases were not associated with constipation (adjusted odds ratio [OR] with asthma (adjusted OR 0.98 [95% confidence interval [CI] 0.27-2.80]), atopic dermatitis (adjusted OR 0.67 [95% CI 0.10-2.56]), pollen allergy (adjusted OR 0.92 [95% CI 0.41-1.97]), food allergy (adjusted OR 0.76 [95% CI 0.11-2.95]), and drug allergy (adjusted OR 1.06 [95% CI 0.28-3.24]).",Constipation
"In the present double-blind randomised study, the efficacy of combination of Bacillus coagulans Unique IS2 and lactulose was evaluated in the treatment of functional constipation in adults.","Conclusion
Based on the results of the present study, there was no significant difference between the effectiveness of treatment with Pyloshot probiotic and the standard four-drug therapy in patients with H. pylori infection.",Constipation
"RESULTS
A total of 45 cases with FC were diagnosed with food allergy, and the incidence rate was 15%.","The prevalence of non-immunoglobulin E (IgE)-mediated food allergy is poorly established outside of cow's milk allergy, with an adjusted incidence ranging between 0.13% and 0.72%.",Constipation
"The early mortality rate was 0 in both groups within 6 wk after the operation, and the low mortality rate was related to the timely hospitalization and active treatment of all patients with rebleeding.","There was no significant difference between two groups (p &gt; 0.05) in the proportion of patients with serum phosphorus levels reaching the target range, the response rate to the study drug, and the changes of corrected serum calcium concentrations, and intact-PTH levels at the end of treatment.",Constipation
"On anorectal manometry, lack of pelvic floor dyssynergia was significantly associated with the need for subsequent colonic resection; 3/8, 37.5% without pelvic dyssynergia versus 1/8, 12.5% (p = 0.023) with pelvic dyssynergia underwent subsequent colonic resection.","Behavioral disorder, type of bowel management, and the need for botulinum toxin administered to the anal sphincters was not associated with the need for subsequent colonic resection.",Constipation
"AIMS
To assess the efficacy and safety of MRx1234 in patients with IBS with predominant constipation (IBS-C) or diarrhoea (IBS-D) METHODS: We conducted a multicentre, randomised, double-blind, placebo-controlled, phase 2 trial.",These findings in Japanese patients are consistent with multi-regional phase 3 non-inferiority trials demonstrating the efficacy and safety of ceftazidime-avibactam in patients with cIAIs.,Constipation
"CASE PRESENTATION
We report the case of a 40-year-old male with a 5-year history of heroin abuse who presented with diffuse abdominal pain, vomiting, and cessation of gas and stool passage for 10 days.","CASE PRESENTATION
A 36-year-old female, with no known comorbids and no significant past medical and surgical history presented with acute abdominal pain, multiple episodes of vomiting, and absolute constipation.",Constipation
"Methods
A total of 144 elderly patients with schizophrenia and sleep disorders in Wuhan Wudong Hospital were enrolled as participants in this study from April 2021 to April 2022.","In a related observational study of exceptional responders to chemotherapy, participants were found to have had a high intake of fruits, vegetables, and fibre possibly indicative of a more balanced intestinal microbiota.",Constipation
"Among the children presenting with chronic abdominal pain, FC was seen in 10% of the patients and functional abdominal pain disorders in 34%.",These findings in Japanese patients are consistent with multi-regional phase 3 non-inferiority trials demonstrating the efficacy and safety of ceftazidime-avibactam in patients with cIAIs.,Constipation
