sentence1,sentence2,drug
"BACKGROUND
Despite multimodal therapy, 5-year overall survival for locally advanced head and neck squamous cell carcinoma (HNSCC) is about 50%.","PURPOSE
There is a lack of published literature on systemic therapeutic options in cisplatin-ineligible patients with locally advanced head and neck squamous cell carcinoma (LAHNSCC) undergoing chemoradiation.",Dysphagia
"METHODS
This is a prospective observational study of the efficacy of Gnana laryngeal airway 4 (GLA-4) in 50 patients undergoing colonoscopy.","METHODS
This is a retrospective, observational study of patients ≥50 years of age undergoing surgery not directly involving the swallowing mechanism (i.e., oral cavity, larynx, pharynx, or esophagus).",Dysphagia
"METHODS
In a multicenter, double-blind, randomized trial, we assigned, in a 1:1 ratio, adult patients with essential or isolated head tremor to receive botulinum toxin type A or placebo.","BACKGROUND
Local injections of botulinum toxin type A have been used to treat essential head tremor but have not been extensively studied in randomized trials.",Dysphagia
This retrospective study investigated the impact of presarcopenic dysphagia (PSD) on 1-year mortality in patients with cancer and dysphagia who underwent a videofluoroscopic swallowing study (VFSS).,"However, there is a lack of qualitative studies in the literature on female relative caregivers of hospitalised patients who had a stroke with dysphagia during the COVID-19 pandemic.",Dysphagia
"PURPOSE
This study aimed to determine if cervical bracing with a PMT collar increases risk of airway invasion and pharyngeal residue in elderly patients with dysphagia.","CONCLUSIONS
Presence of a cervical collar in elderly patients with dysphagia did not result in a significant difference in airway invasion or total pharyngeal residue.",Dysphagia
The current case report is a case of squamous cell carcinoma of the esophagus in a 17-year-old male patient who presented with progressive dysphagia and significant weight loss.,"However, there is a lack of data on the treatment of motility disorders outside the Chicago classification.We present the case of a 56-year-old patient with dysphagia and non-cardial chest pain (Eckardt 8).",Dysphagia
"METHODS
Between the years 2008 and 2018, malignant dysphagia was diagnosed in 84 lung cancer patients.","However, few studies have investigated the association between CRP/ALB and mortality in Japan older people with dysphagia patients.",Dysphagia
This bibliometric study examines the landscape of scientific research pertaining to the quality of life (QoL) among head and neck cancer (HNC) patients.,"Currently, no objective method exists to measure the extent of fibrosis in swallowing musculature in head and neck cancer (HNC) patients.",Dysphagia
"CONCLUSION
This study concluded that both swallowing and non-swallowing exercises are beneficial for dysphagia in post-operative oral cancer individuals, but the Non-Swallowing Exercises were more effective.",This study offers valuable insights into the development of fish protein-based dysphagia diets that are both nutritious and safe for swallowing.,Dysphagia
This study aimed to compare outcomes from NG tube and PEG tube feeding in 40 patients with severe dysphagia due to stroke.,This review also highlights the critical lack of tools and techniques to assess and treat dysphagia in patients with disorders of consciousness.,Dysphagia
We present a case of a 57-year-old woman with a history of inclusion body myositis who presented with progressive dysphagia and aspiration pneumonia found to have CP dysfunction treated with endoscopic CP myotomy.,"We present the case of a 92-year-old woman with no relevant history, who consulted for sore throat, progressive dysphagia to solids and fever.",Dysphagia
This study evaluated the clinical outcomes and disease control of scarless surgery via RAHI in 57 consecutive patients with 2nd BCC.,This review also highlights the critical lack of tools and techniques to assess and treat dysphagia in patients with disorders of consciousness.,Dysphagia
"METHODS
Between the years 2008 and 2018, malignant dysphagia was diagnosed in 84 lung cancer patients.",Sex was not found to play a moderating role in the relationship between dysphagia and prognosis.,Dysphagia
"METHODS
Patients with acute ischemic stroke (recruited consecutively in the STROKE-CARD Registry from 2020 to 2023 at the study center Innsbruck, Austria) were examined for dysphagia via clinical swallowing examination at hospital admission.",All treatment modalities applied to accelerate the general recovery process in acute stroke patients with dysphagia were found to be effective for the treatment of post-stroke swallowing disorders.,Dysphagia
"We report the case of a 79-year-old woman with osteoporosis and progressive dysphagia leading to severe malnutrition, which conditioned the decision not to intervene due to the high perioperative risk.","CASE PRESENTATION
We present the case of a patient with M-ED and elevated intrabolus pressure (IBP), which did not meet the criteria for esophageal motility disorders according to the Chicago classification.",Dysphagia
"OBJECTIVE
To investigate the incidence, nature, severity, and recovery of early dysphagia in patients following surgical resection of oral and/or oropharyngeal squamous cell carcinoma with a mandibular lingual release approach (MLRA).","Importance
Due to lack of data from high-powered randomized clinical trials, the differences in functional and survival outcomes for patients with oropharyngeal squamous cell carcinoma (OPSCC) undergoing primary transoral robotic surgery (TORS) vs primary radiation therapy and/or chemoradiation therapy (RT/CRT) are unclear.",Dysphagia
"METHODS
A total of 50 Patients with newly diagnosed, biopsy proven AJCC stage II-IV head and neck squamous cell cancers (HNSCC) were prospectively studied.","PURPOSE
There is a lack of published literature on systemic therapeutic options in cisplatin-ineligible patients with locally advanced head and neck squamous cell carcinoma (LAHNSCC) undergoing chemoradiation.",Dysphagia
"Objective
To evaluate the diagnostic value of the gag reflex in patients with neurogenic oropharyngeal dysphagia and adults without it.",The use of texture modified food (TMF) is widely spread in the daily care of patients with oropharyngeal dysphagia (OD).,Dysphagia
"Here, we describe the case of a 45-year-old male with a history of recurrent sinusitis refractory to antibiotics, who presented to the emergency department with sinus congestion and dysphagia.","A 20-year-old male with no medical history of interest who goes to the emergency room because of retrosternal pain, odynophagia, dysphagia, and fever.",Dysphagia
"OBJECTIVE
This study analyses the incidence of subjectively experienced dysphagia and voice change in post-thyroidectomy and parathyroidectomy patients without recurrent laryngeal nerve palsy.",This review also highlights the critical lack of tools and techniques to assess and treat dysphagia in patients with disorders of consciousness.,Dysphagia
"Described for the first time, half of the patients presented tongue atrophy in a triple furrow pattern, and the presence of the atrophy was associated with dysphagia.","However, there is a lack of accurate studies on the nutritional status of stroke patients with dysphagia and its associated factors in different phases of stroke.",Dysphagia
"Discussion
Newly diagnosed oropharyngeal dysphagia was found in 35.3% of hospitalised patients with COVID-19.",The use of texture modified food (TMF) is widely spread in the daily care of patients with oropharyngeal dysphagia (OD).,Dysphagia
We report here the case of a 72-year-old patient who presented for a first consultation with a little progressive chronic dysphonia without associated dysphagia or cough.,"We present the case of a 92-year-old woman with no relevant history, who consulted for sore throat, progressive dysphagia to solids and fever.",Dysphagia
"CONCLUSION
The results of this systematic review shows that the prevalence of dysphagia in MS patients is 45% which is greatly higher compared to the general population.",This review also highlights the critical lack of tools and techniques to assess and treat dysphagia in patients with disorders of consciousness.,Dysphagia
"BACKGROUND AND PURPOSE
To answer an important question regarding the long-term morbidity of two oncological equivalent treatment for oropharyngeal squamous cell carcinoma (OPSCC), namely a comparison of swallowing function results between patients treated with trans-oral robotic surgery (TORS) versus patients treated with radiotherapy (RT).","Importance
Due to lack of data from high-powered randomized clinical trials, the differences in functional and survival outcomes for patients with oropharyngeal squamous cell carcinoma (OPSCC) undergoing primary transoral robotic surgery (TORS) vs primary radiation therapy and/or chemoradiation therapy (RT/CRT) are unclear.",Dysphagia
"Apart from achalasia, most esophageal motility disorders tend to have a benign long-term course with symptoms of dysphagia and noncardiac chest pain that can improve significantly over time.","However, there is a lack of data on the treatment of motility disorders outside the Chicago classification.We present the case of a 56-year-old patient with dysphagia and non-cardial chest pain (Eckardt 8).",Dysphagia
"YKL-40 had a specificity and sensitivity of 86.7% and 71.4% respectively, at a cut-off value of 105.46 pg/ml for predicting myocardial injury in patients with IMNM.",CFA had a sensitivity ranging from 80% to 100% and a specificity ranging from 68% to 79% for predicting true aspiration for different food consistencies.,Dysphagia
"CASE PRESENTATION
We present the case of a 51-year-old African-American female with progressively increasing cough, dyspnea, and dysphagia for 6 months with a computed tomography (CT) scan revealing a subcarinal mass.","CASE PRESENTATION
We present the case of a patient with M-ED and elevated intrabolus pressure (IBP), which did not meet the criteria for esophageal motility disorders according to the Chicago classification.",Dysphagia
"BACKGROUND
The Pediatric Eating Assessment Tool (PEDI-EAT-10) is a reliable and valid tool for rapid identification of dysphagia in patients aged 18 months to 18 years.","However, there is a lack of accurate studies on the nutritional status of stroke patients with dysphagia and its associated factors in different phases of stroke.",Dysphagia
"METHODS
This was a prospective multicenter cohort study of adults with inoperable esophageal cancer who underwent cryotherapy.","METHODS
A prospective single-center study was conducted in postoperative adult cardiac surgery patients with no history of dysphagia.",Dysphagia
"We report the case of a 79-year-old woman with osteoporosis and progressive dysphagia leading to severe malnutrition, which conditioned the decision not to intervene due to the high perioperative risk.","We present the case of a 92-year-old woman with no relevant history, who consulted for sore throat, progressive dysphagia to solids and fever.",Dysphagia
We present the case of a 70-year-old male who presented in 2023 with dysphagia due to an esophageal polyp; surgery was recommended.,"CASE PRESENTATION
We present the case of a patient with M-ED and elevated intrabolus pressure (IBP), which did not meet the criteria for esophageal motility disorders according to the Chicago classification.",Dysphagia
"CONCLUSIONS
Patients who had an ACDF have an increased risk of dysphagia in the short term, however, this resolved without intervention by six months.","However, there is a lack of qualitative studies in the literature on female relative caregivers of hospitalised patients who had a stroke with dysphagia during the COVID-19 pandemic.",Dysphagia
"A four-week-old girl was admitted to the emergency department (ED) with a one-day history of lethargy, poor feeding, congestion, cough, and hypoxemia.","A 20-year-old male with no medical history of interest who goes to the emergency room because of retrosternal pain, odynophagia, dysphagia, and fever.",Dysphagia
We present a case report of a 54-year-old male who developed unexplained dysphagia subsequent to posterior fusion up to C1-3 for an axis fracture.,"We present the case of a 92-year-old woman with no relevant history, who consulted for sore throat, progressive dysphagia to solids and fever.",Dysphagia
